2013/09/25;/  /;"";F;/  /;"A01AA";"Caries prophylactic agents";"";"";"";"";"A01AA";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ02";"Anlæggelse af nasaltube";"";"";"";"";"WAA703";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ03";"Anlæggelse af trakealtube";"";"";"Intubation";"";"WAA704";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ11";"Skiftning af oraltube";"";"";"";"";"WAA703";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ12";"Skiftning af nasaltube";"";"";"";"";"WAA703";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ13";"Skiftning af trakealtube";"";"";"";"";"WAA704";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ14";"Skiftning af trakealkanyle";"";"";"Exchange of tracheostomy tube";"";"GBXB00";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ20";"Fjernelse af tungeholder";"";"";"";"";"WAA700";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ21";"Fjernelse af oraltube";"";"";"";"";"WAA700";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ22";"Fjernelse af nasaltube";"";"";"";"";"WAA700";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ23";"Fjernelse af trakealtube";"";"";"";"";"WAA700";T
2001/01/01;/  /;"";F;2000/12/29;"BGAZ24";"Fjernelse af trakealkanyle";"";"";"";"";"WAA700";T
2001/01/01;/  /;"";F;2000/12/29;"BGDA00";"PEEP-behandling med respirator";"";"";"PEEP";"";"WAA722";T
2001/01/01;/  /;"";F;2001/10/04;"BGDA01";"Differentieret respiratorbehandling";"";"";"";"";"WAA700";T
2001/01/01;/  /;"";F;2001/10/04;"BGDA02";"Respiratorbehandling i bugleje";"";"";"";"";"WAA700";T
2010/01/01;/  /;"";F;2010/01/01;"BGDA1";"Non-invasiv ventilation (NIV)";"";"";"";"";"WAA700";T
2001/01/01;/  /;"";F;2000/12/29;"BGDA60";"Manuel ventilation med maske";"";"";"";"";"WAA725";T
2001/01/01;/  /;"";F;2000/12/29;"BGDA61";"Manuel ventilation gennem trakealtube";"";"";"Manual ventilation";"";"WAA725";T
2001/01/01;/  /;"";F;2000/12/29;"BGDA62";"Mund-til-næse ventilation";"";"";"";"";"WAA900";T
2001/01/01;/  /;"";F;2000/12/29;"BGDA63";"Mund-til-mund ventilation";"";"";"";"";"WAA900";T
2001/01/01;/  /;"";F;2000/12/29;"BGDA7";"Tilslutning af patient til respirator";"";"";"";"";"WAA730";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC00";"Diafragmatiske respirationsøvelser";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC01";"Latero-basale respirationsøvelser";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC02";"Mobilisering til forbedring af vitalkapacitet";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC03";"Styrke- og konditionstræning med fokus på vitalkapacitet";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC04";"Mobiliserende øvelser for thorax til forbedring af vitalkapacitet";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC05";"Manuel stimulation af thorax med fokus på vitalkapacitet";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC06";"Respirationsmuskeltræning (RMT)";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC07";"Indøvning af hvilestillinger med fokus på vitalkapacitet";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC10";"Indøvning af støde- og hosteteknik";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC11";"Postural drænage";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC12";"'Pursed lip-breathing' ved sekretproblemer";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC13";"Behandling af sekretproblemer med vibrationer";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC14";"Behandling af sekretproblemer med tapotement";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC15";"Behandling af sekretproblemer med squeezing";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC16";"Behandling af sekretproblemer med mobilisering";"";"";"";"";"GXXF00";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC30";"PEP-behandling";"";"";"Positive end-expiratory pressure (PEEP) therapy";"";"WAA722";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC32";"CPAP behandling";"";"";"Continuous positive airway pressure therapy (CPAP)";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32A";"Behandling med fasttryk CPAP med nasalmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32B";"Behandling med fasttryk CPAP med helansigtsmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32C";"Behandling med fasttryk CPAP med intraoral maske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32D";"Behandling med fasttryk CPAP med individuelt formstøbt maske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32G";"Behandling med selvjusterende CPAP med nasalmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32H";"Behandling med selvjusterende CPAP med helansigtsmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32J";"Behandling med selvjusterende CPAP med intraoral maske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32K";"Behandling med selvjusterende CPAP med individuelt formstøbt maske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32M";"Behandling med bilevel CPAP med nasalmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32N";"Behandling med bilevel CPAP med helansigtsmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32P";"Behandling med bilevel CPAP med intraoral maske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32Q";"Behandling med bilevel CPAP med individuelt formstøbt maske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32T";"Behandling med Cheyne-Stokes PAP med nasalmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32U";"Behandling med Cheyne-Stokes PAP med helansigtsmaske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32V";"Behandling med Cheyne-Stokes PAP med intraoral maske";"";"";"";"";"WAA728";T
2010/01/01;/  /;"";F;2010/01/01;"BGFC32W";"Behandling med Cheyne-Stokes PAP med individuelt formstøbt maske";"";"";"";"";"WAA728";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC33";"Intermitterende CPAP behandling";"";"";"";"";"WAA722";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC70";"Kompenserende støttehandling mhp. korrekt lejring ved respirationsproblem";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGFC71";"Elevation af hovedgærde ved vejrtrækningsproblemer";"";"";"";"";"GXXX80";T
2010/01/01;/  /;"";F;2010/01/01;"BGHF1";"Behandling med surfactant";"";"";"Surfactant therapy";"";"GXXX50";T
2001/01/01;/  /;"";F;2000/12/29;"BGHR00";"Bronkodilaterende medikamentel behandling af astma";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BGHR01";"Forebyggende medikamentel behandling af astma";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BGHR10";"Behandling med hostestillende middel";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BGHR11";"Behandling med slimløsnende middel";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BGHR9";"Medikamentel behandling af respirationslidelse ikke klassificeret andetsteds";"";"";"";"";"WVXX00";T
2010/01/01;/  /;"";F;2010/01/01;"BGKA";"Instruktion i ekspektoratopsamling";"";"";"Examination of respiratory excretion";"";"GXXX00";T
2010/01/01;/  /;"";F;2010/01/01;"BGKB";"Instruktion i hvilestilling ved respirationsbesvær";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGKC0";"Vejledning vedr. behandling af astma og kronisk obstruktiv lungelidelse (KOL) med tabletter";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGKC1";"Vejledning vedr. behandling af astma og kronisk obstruktiv lungelidelse (KOL) med inhalation";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGKC2";"Vejledning vedr. forebyggende behandling af astma og kronisk obstruktiv lungelidelse";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGKC3";"Vejledning vedr. bronkieudvidende behandling af astma og kronisk obstruktiv lungelidelse (KOL)";"";"";"";"";"GXXX80";T
2010/01/01;/  /;"";F;2010/01/01;"BGKD";"Vejledning i peak flow monitorering";"";"";"";"";"GXF404";T
2010/01/01;/  /;"";F;2010/01/01;"BGKF";"Vejledning i vurdering af egen respirationsfunktion";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2001/10/04;"BGKG00";"Vejledning af patient i støvopsamling";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGKG1";"Vejledning af patient om indeklimaproblemer";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGKG2";"Vejledning af patient om pollenallergi";"";"";"";"";"GXXX80";T
2010/01/01;/  /;"";F;2010/01/01;"BGKH";"Vejledning af patient om iltbehandling";"";"";"";"";"GXXX80";T
2010/01/01;/  /;"";F;2010/01/01;"BGKI";"Vejledning af patient om CPAP-behandling";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGLF1";"Soignering af oraltube";"";"";"";"";"GXXX80";T
2001/01/01;/  /;"";F;2000/12/29;"BGLF2";"Soignering af nasaltube";"";"";"";"";"WAA752";T
2001/01/01;/  /;"";F;2000/12/29;"BGLF3";"Soignering af trakealtube";"";"";"";"";"WAA752";T
2001/01/01;/  /;"";F;2000/12/29;"BGLF4";"Soignering af trakeostomi";"";"";"";"";"WAA752";T
2001/01/01;/  /;"";F;2000/12/29;"BGME0";"Sugning af øvre luftveje";"";"";"";"";"WAA752";T
2001/01/01;/  /;"";F;2000/12/29;"BGME10";"Trakealsugning";"";"";"";"";"WAA752";T
2001/01/01;/  /;"";F;2000/12/29;"BGME11";"Trakealsugning gennem tube";"";"";"";"";"WAA752";T
2001/01/01;/  /;"";F;2000/12/29;"BGME12";"Trakealsugning gennem kanyle";"";"";"";"";"WAA752";T
2001/01/01;/  /;"";F;2000/12/29;"BGME5";"Kompenserende støtte ved ekspektoration";"";"";"";"";"GXXX80";T
2010/01/01;/  /;"";F;2010/01/01;"BGVA";"Generel pleje ved lidelse i brysthule, lunger og respiration";"";"";"Other care of respiratory problems";"";"GXXX80";T
2010/01/01;/  /;"";F;2010/01/01;"BGVB1";"Trakeostomipleje";"";"";"Other tracheostomy procedure";"";"GBSB96";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA0";"Hyperventilationsbehandling";"";"";"Hyperventilation";"";"WAA723";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA10";"Behandling med forstøver";"";"";"";"";"WZZ999";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA2";"Ekstrakorporal membran oxygenering (ECMO)";"";"";"";"";"FZSD00";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA50";"Iltbehandling med nasalkateter";"";"";"";"";"WAA721";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA51";"Iltbehandling med maske";"";"";"";"";"WAA721";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA52";"Iltbehandling med tragt";"";"";"";"";"WAA721";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA53";"Iltbehandling i ilttelt";"";"";"";"";"WAA721";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA54";"Iltbehandling i kuvøse";"";"";"";"";"WAA721";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA55";"Iltbehandling gennem trakealkanyle";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6C";"Hyperbar iltbehandling, US NAVY Tabel 3";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6D";"Hyperbar iltbehandling, US NAVY Tabel 4";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6DH";"Hyperbar iltbehandling, US NAVY Tabel 4, med Heliox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6DN";"Hyperbar iltbehandling, US NAVY Tabel 4, med Nitrox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6E";"Hyperbar iltbehandling, US NAVY Tabel 5";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6F";"Hyperbar iltbehandling, US NAVY Tabel 6";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6G";"Hyperbar iltbehandling, US NAVY Tabel 6A";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6GH";"Hyperbar iltbehandling, US NAVY Tabel 6A, med Heliox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6GN";"Hyperbar iltbehandling, US NAVY Tabel 6A, med Nitrox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6H";"Hyperbar iltbehandling, modificeret Tabel 6A";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6HH";"Hyperbar iltbehandling, modificeret Tabel 6A, med Heliox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6HN";"Hyperbar iltbehandling, modificeret Tabel 6A, med Nitrox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6I";"Hyperbar iltbehandling, US NAVY Tabel 7";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6J";"Hyperbar iltbehandling, US NAVY Tabel 8";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6N";"Hyperbar iltbehandling, Tabel Comex 30";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6NH";"Hyperbar iltbehandling, Tabel Comex 30, med Heliox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6NN";"Hyperbar iltbehandling, Tabel Comex 30, med Nitrox";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6Q";"Hyperbar iltbehandling, Tabel RH 14";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6R";"Hyperbar iltbehandling, Tabel RH 15";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6S";"Hyperbar iltbehandling, Tabel RH 18";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA6T";"Hyperbar iltbehandling, Tabel RH 30";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA71";"NO inhalationsbehandling";"";"";"Nitrogen oxide therapy";"";"WAA740";T
2010/01/01;/  /;"";F;2010/01/01;"BGXA72";"Epoprostenol inhalationsbehandling";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BGXA80";"Udskiftning af iltbeholder ved iltbehandling";"";"";"";"";"WAA721";T
2010/01/01;/  /;"";F;2010/01/01;"BGXY1A";"Fremstilling af individuelt formstøbt maske";"";"";"";"";"WAA702";T
2010/01/01;/  /;"";F;2010/01/01;"BHDD";"Behandling med ekstern brystprotese";"";"";"Testing and adjustment of external breast prosthesis";"";"HXXA00";T
2010/01/01;/  /;"";F;2010/01/01;"BHHH";"Hormonel behandling af mamma";"";"";"";"";"WVXX00";T
2010/01/01;/  /;"";F;2010/01/01;"BHKA";"Instruktion i brug af brystprotese";"";"";"";"";"HXXA00";T
2010/01/01;/  /;"";F;2010/01/01;"BHKB";"Instruktion af øvelser efter brystoperation";"";"";"";"";"HXXX90";T
2010/01/01;/  /;"";F;2010/01/01;"BHVA";"Generel pleje ved lidelse i mamma";"";"";"Care for breast problem";"";"HXXX90";T
2010/01/01;/  /;"";F;2010/01/01;"BHVB";"Speciel pleje ved lidelse i mamma";"";"";"";"";"HXXX90";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD0";"Behandling med nasalsonde til ventrikel og duodenum";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD1";"Behandling med nasalsonde til jejunum";"";"";"";"";"JFXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD30";"Skylning af ventrikel gennem Sengstaken-sonde";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD31";"Ophævelse af kompression med Sengstaken-sonde";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD32";"Desufflering af oesophagusballon på Sengstaken-sonde";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD33";"Desufflering af ventrikelballon på Sengstaken-sonde";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD5";"Behandling med sonde til ventrikel og duodenum ikke klassificeret andetsteds";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAD7";"Behandling med rektalsonde";"";"";"";"";"JGXX02";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ00";"Anlæggelse af nasalsonde til ventrikel og duodenum";"";"";"Insertion of nasogastric or naso-gastroduodenal tube";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ01";"Anlæggelse af nasalsonde til jejunum";"";"";"Insertion of jejunal tube";"";"JFXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ03";"Anlæggelse af Sengstaken-sonde";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ05";"Anlæggelse af sonde til ventrikel og duodenum ikke klassificeret andetsteds";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ07";"Anlæggelse af rektalsonde";"";"";"Insertion of rectal tube";"";"JGXX02";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ10";"Skiftning af nasalsonde til ventrikel og duodenum";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ11";"Skiftning af nasalsonde til jejunum";"";"";"";"";"JFXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ13";"Skiftning af Sengstaken-sonde";"";"";"Insertion of tube through gastrostomy";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ15";"Skiftning af sonde til ventrikel og duodenum ikke klassificeret andetsteds";"";"";"";"";"JDXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ20";"Fjernelse af nasalsonde til ventrikel og duodenum";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ21";"Fjernelse af nasalsonde til jejunum";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ23";"Fjernelse af Sengstaken-sonde";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ25";"Fjernelse af sonde til ventrikel og duodenum ikke klassificeret andetsteds";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIAZ27";"Fjernelse af rektalsonde";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBG0";"Behandling med gastrostomisonde";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBG1";"Behandling med jejunostomi-sonde";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBG2";"Behandling med galdevejsdræn";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBG3";"Behandling med jejunumsonde via gastrostomi";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ00";"Anlæggelse af gastrostomisonde";"";"";"Insertion of tube through gastrostomy";"";"JDXX02";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ01";"Anlæggelse af jejunostomi-sonde";"";"";"Inertion of tube through jujunostromy";"";"JFXX02";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ03";"Anlæggelse af jejunumsonde via gastrostomi";"";"";"Insertion of jejunal tube through gastrostomy";"";"JFXX10";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ10";"Skiftning af gastrostomisonde";"";"";"Change of gastrostomy tube";"";"JDXX20";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ11";"Skiftning af jejunostomi-sonde";"";"";"";"";"JFXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ13";"Skiftning af jejunumsonde via gastrostomi";"";"";"";"";"JFXX02";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ20";"Fjernelse af gastrostomisonde";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ21";"Fjernelse af jejunostomi-sonde";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ22";"Fjernelse af galdevejsdræn";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIBZ23";"Fjernelse af jejunumsonde via gastrostomi";"";"";"";"";"JXXX99";T
2001/01/01;/  /;"";F;2000/12/29;"BIDA0";"Behandling med stomibandage";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BIDA1";"Bandagebehandling ved stomibrok";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA00";"Behandling med H2-receptorantagonist";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA01";"Behandling med syrepumpehæmmer";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA02";"Behandling med mucosaprotektivt middel";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA03";"Eradikationsbehandling";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA04";"Behandling med antirefluksmiddel";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA05";"Behandling med syreneutraliserende middel";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA10";"Behandling med tarmantiinflammatoricum";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA11";"Behandling med glukokortikoidholdigt klysma";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA2";"Medikamentel behandling af pancreaslidelse";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA80";"Behandling med middel mod diarrhoe";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA81";"Behandling med laksantium";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIHA82";"Behandling med anoreksikum";"";"";"";"";"WVXX00";T
2010/01/01;/  /;"";F;2010/01/01;"BIHA83";"Behandling med N-acetylcystein-drop (NAC-drop)";"";"";"";"";"WVXX00";T
2001/01/01;/  /;"";F;2000/12/29;"BIKA0";"Vejledning i valg af stomibandage";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BIKB0";"Instruktion i irrigation i stomi";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BIKC0";"Vejledning ved seksuelle problemer for stomipatient";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BIKC1";"Vejledning ved sociale problemer for stomipatient";"";"";"";"";"JXXX92";T
2010/01/01;/  /;"";F;2010/01/01;"BIKD";"Vejledning i fæcesopsamling";"";"";"";"";"JXXX92";T
2010/01/01;/  /;"";F;2010/01/01;"BIKH";"Vejledning til levertransplanteret patient";"";"";"";"";"JXXX92";T
2010/01/01;/  /;"";F;2010/01/01;"BIKK1";"Instruktion i høj colonirrigation";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BILF01";"Soignering af nasalsonde til ventrikel og duodenum";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BILF1";"Soignering af gastrostomisonde";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BILF2";"Soignering af jejunostomi-kateter";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BILF3";"Soignering af ileostomi";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BILF4";"Soignering af kolostomi";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BILF6";"Soignering af galdevejsdræn";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2000/12/29;"BIMA00";"Ventrikelaspiration ved permanent sug";"";"";"";"";"JDXX30";T
2001/01/01;/  /;"";F;2000/12/29;"BIMA01";"Manuel ventrikelaspiration";"";"";"";"";"JDXX30";T
2001/01/01;/  /;"";F;2000/12/29;"BIMA1";"Kompenserende støtte ved opkastning";"";"";"";"";"JXXX92";T
2001/01/01;/  /;"";F;2001/10/04;"BIMB0";"Manuel udhentning af fekalia";"";"";"Digital extraction of impacted faeces";"";"JGXX00";T
2001/01/01;/  /;"";F;2001/10/04;"BIMB1";"Transanal irrigation";"";"";"Transanal irrigation";"";"JGXX04";T
2010/01/01;/  /;"";F;2010/01/01;"BIMB2";"Olieindhældning";"";"";"";"";"JGXX04";T
2010/01/01;/  /;"";F;2010/01/01;"BIMC1";"Høj colonirrigation";"";"";"";"";"JGXX04";T
2001/01/01;/  /;"";F;2000/12/29;"BIMZ00";"Påsætning af ileostomipose";"";"";"";"";"WZZ999";T
2001/01/01;/  /;"";F;2000/12/29;"BIMZ01";"Påsætning af kolostomipose";"";"";"";"";"WZZ999";T
2001/01/01;/  /;"";F;2000/12/29;"BIMZ10";"Tømning af ileostomipose";"";"";"";"";"WZZ999";T
2001/01/01;/  /;"";F;2000/12/29;"BIMZ11";"Tømning af kolostomipose";"";"";"";"";"WZZ999";T
2001/01/01;/  /;"";F;2000/12/29;"BIMZ20";"Fjernelse af ileostomipose";"";"";"";"";"WZZ999";T
2001/01/01;/  /;"";F;2000/12/29;"BIMZ21";"Fjernelse af kolostomipose";"";"";"";"";"WZZ999";T
2001/01/01;/  /;"";F;2000/12/29;"BIMZ5";"Irrigation af enterostomi";"";"";"Irrigation of enterostomy";"";"JFXX04";T
2010/01/01;/  /;"";F;2010/01/01;"BIVA";"Generel pleje ved lidelse i mave-tarmkanal";"";"";"Other care for gastrointestinal problem";"";"JXXX92";T
2010/01/01;/  /;"";F;2010/01/01;"BIVB";"Speciel pleje ved lidelse i mave-tarmkanal";"";"";"";"";"JXXX92";T
