"A000";"";" ";/  /;T;T;"A0000";"";T;F;"Kolera som skyldes Vibrio cholerae 01, biovar cholerae";T;"";""
"M4791";"";" ";/  /;T;F;"M4790";"";T;F;"Uspesifisert spondylose i oksipito-atlanto-aksialregionen";F;"";""
"M4792";"";" ";/  /;T;F;"M479A";"";T;F;"Uspesifisert spondylose i cervikalregionen";F;"";""
"M4793";"";" ";/  /;T;F;"M479A";"";T;F;"Uspesifisert spondylose i cervikotorakalregionen";F;"";""
"M4794";"";" ";/  /;T;F;"M479J";"";T;F;"Uspesifisert spondylose i torakalregionen";F;"";""
"M4795";"";" ";/  /;T;F;"M479J";"";T;F;"Uspesifisert spondylose i torakolumbalregionen";F;"";""
"M4796";"";" ";/  /;T;F;"M479K";"";T;F;"Uspesifisert spondylose i lumbalregionen";F;"";""
"M4797";"";" ";/  /;T;F;"M479K";"";T;F;"Uspesifisert spondylose i lumbosakralregionen";F;"";""
"M4798";"";" ";/  /;T;F;"00000";"";T;F;"Uspesifisert spondylose i sakral- eller sakrococcygealregionen";F;"";""
"M4799";"";" ";/  /;T;F;"M4790";"";T;F;"Uspesifisert spondylose i uspesifisert lokalisasjon";F;"";""
"M480";"";" ";/  /;T;T;"M4800";"";T;F;"Spinal stenose";F;"";""
"M4800";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i flere lokalisasjoner i ryggsøylen";F;"";""
"M4801";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i oksipito-atlanto-aksialregionen";F;"";""
"M4802";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i cervikalregionen";F;"";""
"M4803";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i cervikotorakalregionen";F;"";""
"M4804";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i torakalregionen";F;"";""
"M4805";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i torakolumbalregionen";F;"";""
"M4806";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i lumbalregionen";F;"";""
"M4807";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i lumbosakralregionen";F;"";""
"M4808";"";" ";/  /;T;F;"00000";"";T;F;"Spinal stenose i sakral- eller sakrococcygealregionen";F;"";""
"M4809";"";" ";/  /;T;F;"M4800";"";T;F;"Spinal stenose i uspesifisert lokalisasjon";F;"";""
"M481";"";" ";/  /;T;T;"M4810";"";T;F;"Ankyloserende hyperostose";F;"";""
"M4810";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i flere lokalisasjoner i ryggsøylen";F;"";""
"M4811";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i oksipito-atlanto-aksialregionen";F;"";""
"M4812";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i cervikalregionen";F;"";""
"M4813";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i cervikotorakalregionen";F;"";""
"M4814";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i torakalregionen";F;"";""
"M4815";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i torakolumbalregionen";F;"";""
"M4816";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i lumbalregionen";F;"";""
"M4817";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i lumbosakralregionen";F;"";""
"M4818";"";" ";/  /;T;F;"00000";"";T;F;"Ankyloserende hyperostose i sakral- eller sakrococcygealregionen";F;"";""
"M4819";"";" ";/  /;T;F;"M4810";"";T;F;"Ankyloserende hyperostose i uspesifisert lokalisasjon";F;"";""
"M482";"";" ";/  /;T;T;"M4820";"";T;F;"Baastrups sykdom";F;"";""
"M4820";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i flere lokalisasjoner i ryggsøylen";F;"";""
"M4821";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i oksipito-atlanto-aksialregionen";F;"";""
"M4822";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i cervikalregionen";F;"";""
"M4823";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i cervikotorakalregionen";F;"";""
"M4824";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i torakalregionen";F;"";""
"M4825";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i torakolumbalregionen";F;"";""
"M4826";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i lumbalregionen";F;"";""
"M4827";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i lumbosakralregionen";F;"";""
"M4828";"";" ";/  /;T;F;"00000";"";T;F;"Baastrups sykdom i sakral- eller sakrococcygealregionen";F;"";""
"M4829";"";" ";/  /;T;F;"M4820";"";T;F;"Baastrups sykdom i uspesifisert lokalisasjon";F;"";""
"M483";"";" ";/  /;T;T;"M4830";"";T;F;"Traumatisk spondylopati";F;"";""
"M4830";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i flere lokalisasjoner i ryggsøylen";F;"";""
"M4831";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i oksipito-atlanto-aksialregionen";F;"";""
"M4832";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i cervikalregionen";F;"";""
"M4833";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i cervikotorakalregionen";F;"";""
"M4834";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i torakalregionen";F;"";""
"M4835";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i torakolumbalregionen";F;"";""
"M4836";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i lumbalregionen";F;"";""
"M4837";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i lumbosakralregionen";F;"";""
"M4838";"";" ";/  /;T;F;"00000";"";T;F;"Traumatisk spondylopati i sakral- eller sakrococcygealregionen";F;"";""
"M4839";"";" ";/  /;T;F;"M4830";"";T;F;"Traumatisk spondylopati i uspesifisert lokalisasjon";F;"";""
"M484";"";" ";/  /;T;T;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel";F;"";""
"M4840";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i flere lokalisasjoner i ryggsøylen";F;"";""
"M4841";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i oksipito-atlanto-aksialregionen";F;"";""
"M4842";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i cervikalregionen";F;"";""
"M4843";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i cervikotorakalregionen";F;"";""
"M4844";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i torakalregionen";F;"";""
"M4845";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i torakolumbalregionen";F;"";""
"M4846";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i lumbalregionen";F;"";""
"M4847";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i lumbosakralregionen";F;"";""
"M4848";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i sakral- eller sakrococcygealregionen";F;"";""
"M4849";"";" ";/  /;T;F;"M4840";"";T;F;"Tretthetsbrudd i ryggvirvel i uspesifisert lokalisasjon";F;"";""
"M485";"";" ";/  /;T;T;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted";F;"";""
"M4850";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i flere lokalisasjoner i ryggsøylen";F;"";""
"M4851";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i oksipito-atlanto-aksialregionen";F;"";""
"M4852";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i cervikalregionen";F;"";""
"M4853";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i cervikotorakalregionen";F;"";""
"M4854";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i torakalregionen";F;"";""
"M4855";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i torakolumbalregionen";F;"";""
"M4856";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i lumbalregionen";F;"";""
"M4857";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i lumbosakralregionen";F;"";""
"M4858";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i sakral- eller sakrococcygealregionen";F;"";""
"M4859";"";" ";/  /;T;F;"M4850";"";T;F;"Sammenfalt ryggvirvel, ikke klassifisert annet sted, i uspesifisert lokalisasjon";F;"";""
"M488";"";" ";/  /;T;T;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylen";F;"";""
"M4880";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i flere lokalisasjoner i ryggsøylen";F;"";""
"M4881";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens oksipito-atlanto-aksialregion";F;"";""
"M4882";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens cervikalregion";F;"";""
"M4883";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens cervikotorakalregion";F;"";""
"M4884";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens torakalregion";F;"";""
"M4885";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens torakolumbalregion";F;"";""
"M4886";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens lumbalregion";F;"";""
"M4887";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens lumbosakralregion";F;"";""
"M4888";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylens sakral- eller sakrococcygealregion";F;"";""
"M4889";"";" ";/  /;T;F;"M4880";"";T;F;"Annen spesifisert lidelse i ryggsøylen i uspesifisert lokalisasjon";F;"";""
"M489";"";" ";/  /;T;T;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylen";F;"";""
"M4890";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i flere lokalisasjoner i ryggsøylen";F;"";""
"M4891";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens oksipito-atlanto-aksialregion";F;"";""
"M4892";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens cervikalregion";F;"";""
"M4893";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens cervikotorakalregion";F;"";""
"M4894";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens torakalregion";F;"";""
"M4895";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens torakolumbalregion";F;"";""
"M4896";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens lumbalregion";F;"";""
"M4897";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens lumbosakralregion";F;"";""
"M4898";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylens sakral- eller sakrococcygealregion";F;"";""
"M4899";"";" ";/  /;T;F;"M4890";"";T;F;"Uspesifisert lidelse i ryggsøylen i uspesifisert lokalisasjon";F;"";""
"M490";"";"*";/  /;T;T;"M4900";"";T;F;"Tuberkulose i ryggvirvel";F;"";""
"M4900";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i flere lokalisasjoner i ryggsøylen";F;"";""
"M4901";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i oksipito-atlanto-aksialregionen";F;"";""
"M4902";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i cervikalregionen";F;"";""
"M4903";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i cervikotorakalregionen";F;"";""
"M4904";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i torakalregionen";F;"";""
"M4905";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i torakolumbalregionen";F;"";""
"M4906";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i lumbalregionen";F;"";""
"M4907";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i lumbosakralregionen";F;"";""
"M4908";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i sakral- eller sakrococcygealregionen";F;"";""
"M4909";"";"*";/  /;T;F;"M4900";"";T;F;"Tuberkulose i ryggvirvel i uspesifisert lokalisasjon";F;"";""
"M491";"";"*";/  /;T;T;"M4910";"";T;F;"Brucellaspondylitt";F;"";""
"M4910";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i flere lokalisasjoner i ryggsøylen";F;"";""
"M4911";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i oksipito-atlanto-aksialregionen";F;"";""
"M4912";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i cervikalregionen";F;"";""
"M4913";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i cervikotorakalregionen";F;"";""
"M4914";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i torakalregionen";F;"";""
"M4915";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i torakolumbalregionen";F;"";""
"M4916";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i lumbalregionen";F;"";""
"M4917";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i lumbosakralregionen";F;"";""
"M4918";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i sakral- eller sakrococcygealregionen";F;"";""
"M4919";"";"*";/  /;T;F;"M4910";"";T;F;"Brucellaspondylitt i uspesifisert lokalisasjon";F;"";""
"M492";"";"*";/  /;T;T;"M4920";"";T;F;"Enterobakteriell spondylitt";F;"";""
"M4920";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i flere lokalisasjoner i ryggsøylen";F;"";""
"M4921";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i oksipito-atlanto-aksialregionen";F;"";""
"M4922";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i cervikalregionen";F;"";""
"M4923";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i cervikotorakalregionen";F;"";""
"M4924";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i torakalregionen";F;"";""
"M4925";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i torakolumbalregionen";F;"";""
"M4926";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i lumbalregionen";F;"";""
"M4927";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i lumbosakralregionen";F;"";""
"M4928";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i sakral- eller sakrococcygealregionen";F;"";""
"M4929";"";"*";/  /;T;F;"M4920";"";T;F;"Enterobakteriell spondylitt i uspesifisert lokalisasjon";F;"";""
"M493";"";"*";/  /;T;T;"M4930";"";T;F;"Lidelse i ryggsøylen ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4930";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i flere lokalisasjoner i ryggsøylen ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4931";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens oksipito-atlanto-aksialregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4932";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens cervikalregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4933";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens cervikotorakalregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4934";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens torakalregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4935";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens torakolumbalregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4936";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens lumbalregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4937";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens lumbosakralregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4938";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylens sakral- eller sakrococcygealregion ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted";F;"";""
"M4939";"";"*";/  /;T;F;"M4930";"";T;F;"Lidelse i ryggsøylen ved annen infeksjonssykdom eller parasittsykdom klassifisert annet sted i uspesifisert lokalisasjon";F;"";""
"M494";"";"*";/  /;T;T;"M4940";"";T;F;"Nevrogen lidelse i ryggsøyle";F;"";""
"M4940";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i flere lokalisasjoner i ryggsøylen";F;"";""
"M4941";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens oksipito-atlanto-aksialregion";F;"";""
"M4942";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens cervikalregion";F;"";""
"M4943";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens cervikotorakalregion";F;"";""
"M4944";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens torakalregion";F;"";""
"M4945";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens torakolumbalregion";F;"";""
"M4946";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens lumbalregion";F;"";""
"M4947";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens lumbosakralregion";F;"";""
"M4948";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylens sakral- eller sakrococcygealregion";F;"";""
"M4949";"";"*";/  /;T;F;"M4940";"";T;F;"Nevrogen lidelse i ryggsøylen i uspesifisert lokalisasjon";F;"";""
"M495";"";"*";/  /;T;T;"M4950";"";T;F;"Sammenfalt ryggvirvel ved sykdom klassifisert annet sted";F;"";""
"M4950";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel ved sykdom klassifisert annet sted i flere lokalisasjoner i ryggsøylen";F;"";""
"M4951";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel i oksipito-atlanto-aksialregionen ved sykdom klassifisert annet sted";F;"";""
"M4952";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel i cervikalregionen ved sykdom klassifisert annet sted";F;"";""
"M4953";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel i cervikotorakalregionen ved sykdom klassifisert annet sted";F;"";""
"M4954";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel ved sykdom klassifisert annet sted i torakalregionen";F;"";""
"M4955";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel i torakolumbalregionen ved sykdom klassifisert annet sted";F;"";""
"M4956";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel i lumbalregionen ved sykdom klassifisert annet sted";F;"";""
"M4957";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel i lumbosakralregionen ved sykdom klassifisert annet sted";F;"";""
"M4958";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel i sakral- eller sakrococcygealregionen ved sykdom klassifisert annet sted";F;"";""
"M4959";"";"*";/  /;T;F;"M4950";"";T;F;"Sammenfalt ryggvirvel ved sykdom klassifisert annet sted, i uspesifisert lokalisasjon";F;"";""
"M498";"";"*";/  /;T;T;"M4980";"";T;F;"Lidelse i ryggsøylen ved annen sykdom klassifisert annet sted";F;"";""
"M4980";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylen ved annen sykdom klassifisert annet sted, i flere lokalisasjoner";F;"";""
"M4981";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens oksipito-atlanto-aksialregion ved annen sykdom klassifisert annet sted";F;"";""
"M4982";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens cervikalregion ved annen sykdom klassifisert annet sted";F;"";""
"M4983";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens cervikotorakalregion ved annen sykdom klassifisert annet sted";F;"";""
"M4984";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens torakalregion ved annen sykdom klassifisert annet sted";F;"";""
"M4985";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens torakolumbalregion ved annen sykdom klassifisert annet sted";F;"";""
"M4986";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens lumbalregion ved annen sykdom klassifisert annet sted";F;"";""
"M4987";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens lumbosakralregion ved annen sykdom klassifisert annet sted";F;"";""
"M4988";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylens sakral- eller sakrococcygealregion ved annen sykdom klassifisert annet sted";F;"";""
"M4989";"";"*";/  /;T;F;"M4980";"";T;F;"Lidelse i ryggsøylen ved annen sykdom klassifisert annet sted, i uspesifisert lokalisasjon";F;"";""
"M500";"";"+";/  /;T;T;"M5000";"";T;F;"Lidelse i cervikalskive, med myelopati";F;"";""
"M501";"";" ";/  /;T;T;"M5010";"";T;F;"Lidelse i cervikalskive, med radikulopati";F;"";""
"M502";"";" ";/  /;T;T;"M5020";"";T;F;"Annen forskyvning av cervikalskive";F;"";""
"M503";"";" ";/  /;T;T;"M5030";"";T;F;"Annen degenerativ lidelse i cervikalskive";F;"";""
"M508";"";" ";/  /;T;T;"M5080";"";T;F;"Annen spesifiserte lidelser i cervikalskive";F;"";""
"M509";"";" ";/  /;T;T;"M5090";"";T;F;"Uspesifisert lidelse i cervikalskive";F;"";""
"M510";"";"+";/  /;T;T;"M5100";"";T;F;"Lidelse i lumbalskive og andre mellomvirvelskiver, med myelopati";F;"";""
"M511";"";" ";/  /;T;T;"M5110";"";T;F;"Lidelse i lumbalskive og andre mellomvirvelskiver, med radikulopati";F;"";""
"M512";"";" ";/  /;T;T;"M5120";"";T;F;"Annen spesifisert forskyvning av mellomvirvelskive";F;"";""
"M513";"";" ";/  /;T;T;"M5130";"";T;F;"Annen spesifisert degenerativ lidelse i mellomvirvelskiv";F;"";""
"M514";"";" ";/  /;T;T;"M5140";"";T;F;"Schmorls knuter";F;"";""
"M518";"";" ";/  /;T;T;"M5180";"";T;F;"Annen spesifisert lidelse i mellomvirvelskive";F;"";""
"M519";"";" ";/  /;T;T;"M5190";"";T;F;"Uspesifisert lidelse i mellomvirvelskive";F;"";""
"M530";"";" ";/  /;T;T;"M5300";"";T;F;"Cervikokranialt syndrom";F;"";""
"M5300";"";" ";/  /;T;F;"M5300";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;fler lokal column";F;"";""
"M5301";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;occip/atlant/axial";F;"";""
"M5302";"";" ";/  /;T;F;"M5300";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;cervikal";F;"";""
"M5303";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;cervicotorak";F;"";""
"M5304";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;torakal";F;"";""
"M5305";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;torakolumb";F;"";""
"M5306";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;lumbal";F;"";""
"M5307";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;lumbosakr";F;"";""
"M5308";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;sakral/sakrcocc";F;"";""
"M5309";"";" ";/  /;T;F;"M5300";"";T;F;"Deleted 2013/12/31 - Cervikokranialt syndrom;uspesif lokal";F;"";""
"M531";"";" ";/  /;T;T;"M5310";"";T;F;"Cervikobrakialt syndrom";F;"";""
"M5310";"";" ";/  /;T;F;"M5310";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;fler lokal column";F;"";""
"M5311";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;occip/atlant/axial";F;"";""
"M5312";"";" ";/  /;T;F;"M5310";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;cervikal";F;"";""
"M5313";"";" ";/  /;T;F;"M5310";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;cervicotorak";F;"";""
"M5314";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;torakal";F;"";""
"M5315";"";" ";/  /;T;F;"M5310";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;torakolumb";F;"";""
"M5316";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;lumbal";F;"";""
"M5317";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;lumbosakr";F;"";""
"M5318";"";" ";/  /;T;F;"00000";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;sakral/sakrcocc";F;"";""
"M5319";"";" ";/  /;T;F;"M5310";"";T;F;"Deleted 2013/12/31 - Cervikobrakialt syndrom;uspesif lokal";F;"";""
"M532";"";" ";/  /;T;T;"M5320";"";T;F;"Spinal instabilitet";F;"";""
"M5320";"";" ";/  /;T;F;"M5320";"";T;F;"Spinal instabilitet i flere lokalisasjoner i ryggsøylen";F;"";""
"M5321";"";" ";/  /;T;F;"M5320";"";T;F;"Spinal instabilitet i oksipito-atlanto-aksialregionen";F;"";""
"M5322";"";" ";/  /;T;F;"M5320";"";T;F;"Spinal instabilitet i cervikalregionen";F;"";""
"M5323";"";" ";/  /;T;F;"M5320";"";T;F;"Spinal instabilitet i cervikotorakalregionen";F;"";""
